lema,categoria,url,definicion,ejemplos,frases
romper,verbo,https://diesgital.com/search?q=romper,"en sentido figurado, incumplir, quebrantar, violar o saltarse alguien una norma, ley, regla, reglamento, código ético o de comportamiento, etc.",Las personas con este trastorno no siguen las normas de la sociedad y con frecuencia rompen la ley.,gobiernos que no se enfrentaron de manera directa a romper la legislación laboral || pasando mucho tiempo preocupándonos por las posibles consecuencias de romper las reglas || que a veces es importante romper las normas || que rompió el reglamento de la autoridad de salud || una chica que rompió el código de vestimenta de su escuela
rostro,nombre,https://diesgital.com/search?q=rostro,"en sentido figurado, desvergüenza, descaro o falta de respeto con que actúa una persona o entidad",El rostro de esas empresas es tremendo: van follarse a más de 300 trabajadores el próximo mes.,y su hermano tiene un rostro que se lo pisa || y hos ha bastado un mes para que la derecha enseñe el rostro
rueda,nombre,https://diesgital.com/search?q=rueda,"en sentido figurado, artificio pirotécnico de forma circular que despide luces de colores al quemarse","La rueda es una pieza de fuego fijo, de forma circular, en la que se disponen varios cartuchos con el fin de impulsar el giro formando círculos de colores.",y hubo una rueda de fuego durante la procesión de la Patrona
rueda,nombre,https://diesgital.com/search?q=rueda,"en sentido figurado, despliegue en abanico que hace el pavo con las plumas de la cola",El pavo real hace la rueda para demostrar su belleza y sus peculiaridades físicas para atraer la atención de las hembras de la especie.,y el pavo real hace la rueda || y un hermoso pavo real macho mostrando su rueda en el acto de cortejar al sexo femenino
rueda,nombre,https://diesgital.com/search?q=rueda,"en sentido figurado, ejercicio gimnástico en el que el practicante se desplaza lateralmente en línea recta, manteniendo la espalda recta y situando las manos en el suelo para elevar las piernas por encima y aterrizar sobre ellas, de modo similar al giro de una rueda; se usa en deportes",,
rueda,nombre,https://diesgital.com/search?q=rueda,"en sentido figurado, baile popular de ritmo vivo ejecutado en movimiento circular; se usa en música (danza)","La rueda es un baile especialmente practicado en tierras del Alto Duero: Segovia, Burgos y Soria y en Cantabria.",y la rueda forma un espléndido y pintoresco carrusel || y la rueda es un baile grave y gracioso
rueda,nombre,https://diesgital.com/search?q=rueda,"en sentido figurado, atracción de feria que consiste en una gran rueda que gira verticalmente y que tiene una serie de cabinas o vagonetas con asientos para las personas",Una rueda es una atracción de feria o parque de atracciones.,y la primera rueda fue construida para la Exposición Mundial de Chicago
rueda,nombre,https://diesgital.com/search?q=rueda,"en sentido figurado, vino blanco cultivado en Valladolid, Segovia y Ávila; se hace con uva de la variedad ""verdejo""; se caracteriza por tener matices de hierba de monte bajo, con toques afrutados y una excelente acidez","El rueda está definido por tres elementos: la uva ""verdejo"", el clima mediterráneo continentalizado y los suelos cascajosos.",y los ruedas son vinos de gran armonía || y los ruedas son vinos con una gran intensidad aromática y recuerdos a fritas tropicales
rueda,nombre,https://diesgital.com/search?q=rueda,"en sentido figurado, círculo o cosa circular, por ejemplo un círculo o corro de personas",El camarero traía una rueda de aperitivos que colocó encima de la mesa. || La clase forma una rueda para discutir los temas.,y los niños jugaban a la rueda
ruido,nombre,https://diesgital.com/search?q=ruido,"en sentido figurado, repercusión, comentarios y extrañeza provocados por algún asunto público, alguna persona famosa o relevante públicamente, etc.",Su última decisión ha generado tal ruido mediático que ha eclipsado cualquier otra noticia.,nunca pensé que mis declaraciones harían tanto ruido || todo lo que hace o dice hace demasiado ruido || nunca entendí todo el ruido que supuso su destitución como entrenador
ruido,nombre,https://diesgital.com/search?q=ruido,"en sentido figurado, exageración de algo que es insignificante o que tiene poca importancia",Para mí no significaba nada y por eso no entendí por qué tanto ruido.,no entiendo por qué han hecho tanto ruido de una cosa así || para mí eso está generando demasiado ruido para lo que es || ¿por qué tanto ruido por una cosa tan insignificante?
rural,adjetivo,https://diesgital.com/search?q=rural,"en sentido figurado, referido a o relacionado con personas o cosas que son o se muestran toscas y poco o nada refinadas","Ese chico tiene una mentalidad muy rural, quizás porque nunca ha salido del pueblo.",y odiaba la costumbre rural de lanzar una cabra desde el campanario || y porque me he hecho muy rural
río,nombre,https://diesgital.com/search?q=río,"en sentido figurado, gran cantidad de personas, animales o cosas que se mueven, fluyen o circulan","Un río de gente salía por las puertas del estadio, algunos cantando y otros llorando.",y un río de coche circulaba por la autopista
saber,verbo,https://diesgital.com/search?q=se,"en sentido figurado, dar a cosas que no tienen sabor, sabores agradables o desagradables con fines poéticos; utilizar el sentido del gusto para referirse a algo o alguien de forma agradable o desagradable",La vida sabe mejor cuando tú estás en ella. || Tu nombre sabe a hierba.,que hasta el suelo me sabe a cielo || que mi poesía sabe a tristeza || saber a cielo || saber este corazón a tu ausencia
sal,nombre,https://diesgital.com/search?q=sal,"en sentido figurado, mala suerte, desgracia o infortunio que sufre una persona o entidad","Desde que esa muchacha llegó al pueblo nos ha caído la sal de alguna maldición. || La sal es señal de todo eso: mala suerte, fatalidad o desgracia.",y cree que pasó porque le echaron la sal
sal,nombre,https://diesgital.com/search?q=sal,"en sentido figurado, habilidad natural, ingenio, agudeza etc. con el que alguien se desenvuelve en diferentes situaciones, especialmente en diferentes ambientes sociales",Lo dice con una sal que no puedes hacer más que reírte.,y a todos les gusta la sal que tiene mi novia
sal,nombre,https://diesgital.com/search?q=sal,"en sentido figurado, persona o cosa que ameniza y ayuda a quitar la monotonía o la aridez de una situación",Si quieres que tu relato anime y sea la sal de la fiesta debes contarlo con gracia y desparpajo.,y su hermana fue la sal de la reunión
sala,nombre,https://diesgital.com/search?q=sala,"en sentido figurado, conjunto de personas que asisten a alguna celebración, acto o espectáculo que se produce en una habitación de gran tamaño destinada a tal uso","La sala vitoreaba, aullaba y aplaudía cada aparición de los personajes durante la sesión.",con toda la sala saltando al ritmo de la batería || mientras el magistrado pedía a la sala que guardara silencio || el único instante en que la sala calló y no se oyó ni el zumbido de una mosca || tras lo cual la sala ovacionó a varios diputados presentes de este partido || mientras la sala aplaudía con entusiasmo
sala,nombre,https://diesgital.com/search?q=sala,"en sentido figurado, mobiliario de la habitación de una casa, generalmente la de mayor tamaño, que se utiliza para hacer vida familiar, para recibir visitas, etc.",Hemos ido a la famosa tienda de muebles nórdicos para mirar la sala.,una sala con tonos azules y tapicería amarilla || renovar la sala || que hay que cambiar parte de la sala
sala,nombre,https://diesgital.com/search?q=sala,"en sentido figurado, reunión social de personas con el fin de pasárselo bien y disfrutar, habitualmente, con música y bebida o comida",Cuando llegaron se dieron cuenta de que la sala que habían preparado los organizadores no iba a ser muy divertida.,una sala con gran cantidad de alcohol || que menuda sala se había montado
salido,nombre,https://diesgital.com/search?q=salido,"en sentido figurado, persona que se encuentra excitada sexualmente y que siente necesidad de mantener relaciones sexuales",Eran unos salidos que te acosaban con la mirada.,unos salidos que salen a ver si pillan || unos salidos que buscan sexo cada noche || que todos mis amigos son unos salidos || unos salidos que van a lo que van
salido,adjetivo,https://diesgital.com/search?q=salido,"en sentido figurado, referido a una persona que se encuentra excitada sexualmente y que siente necesidad de mantener relaciones sexuales","Estás súper salido, es una foto de lo más inocente.",las guarradas que decía el tipo salido ese || esos comentario de tío guarro y salido || una chica salida que quiere quedar conmigo en su casa || que últimamente estoy muy salida
